怪物编号	怪物名称	等级	兵种	兵种等级	技能	技能等级	战斗力	攻击	血量	物理防御	法术防御	闪避	暴击	命中	破招	格挡	刚毅	素材	是否实体化	实体化素材
440103	司马懿	103	4	5	3	22	135105	34910	40898	24318	25954	0	29	3	21	20	6	hero/simayi_big.png	0	
140108	曹操	108	1	5	5	25	207151	38321	51702	26796	29096	11	21	4	8	31	23	hero/caocao_big.png	0	
315001	楼异	1	3	1	1	1	242	140	180	356	197	0	0	0	0	0	0	hero/qiang_big.png	0	
216001	戏志才	1	2	1	3	1	246	170	233	199	359	0	0	0	0	0	0	hero/dao_big.png	0	
315002	万潜	2	3	1	1	1	242	190	254	356	197	0	0	0	0	0	0	hero/qi_big.png	0	
115003	廖化	3	1	1	1	1	599	417	525	328	175	0	0	0	0	0	0	hero/lingtong_big.png	0	
415004	管亥	4	4	1	1	1	991	502	614	234	316	0	0	0	0	0	0	hero/guojia_big.png	0	
115005	何仪	5	1	1	1	1	1304	543	841	442	269	0	0	0	0	0	0	hero/lingtong_big.png	0	
216005	马相	5	2	1	3	1	1333	585	849	299	489	0	0	0	0	0	0	hero/qiang_big.png	0	
417005	韩暹	5	4	1	1	1	1337	638	804	326	422	0	0	0	0	0	0	hero/zhugedan_big.png	0	
115006	郭太	6	1	1	1	1	1247	444	830	377	215	0	0	0	0	0	0	hero/huaxiong_big.png	0	
116006	陶升	6	1	1	3	1	1254	448	838	381	217	0	0	0	0	0	0	hero/qi_big.png	0	
115007	张燕	7	1	1	1	1	1285	458	877	390	226	0	0	0	0	0	0	hero/caopi_big.png	0	
416007	张牛角	7	4	1	3	1	1289	536	804	280	359	0	0	0	0	0	0	hero/xunyu_big.png	0	
115008	马元义	8	1	1	1	1	1323	473	924	403	236	0	0	0	0	0	0	hero/dao_big.png	0	
316008	韩忠	8	3	1	3	1	1350	513	933	432	270	0	0	0	0	0	0	hero/yanliang_big.png	0	
215009	张曼成	9	2	1	1	1	1382	524	971	276	441	0	0	0	0	0	0	hero/jiangwei_big.png	0	
415010	卜己	10	4	1	1	1	1540	611	888	306	391	0	0	0	0	0	0	hero/zhugedan_big.png	0	
316010	张宝	10	3	1	3	1	1594	574	1028	459	288	0	0	0	0	0	0	hero/pangde_big.png	0	
315011	张梁	11	3	2	1	1	1658	607	1087	486	306	1	0	0	2	0	0	hero/qiang_big.png	0	
415012	曹操	12	4	2	1	1	1640	670	983	338	431	0	2	0	2	0	0	hero/zhugedan_big.png	0	
315013	张角	13	3	2	1	1	1624	566	1049	454	287	1	0	0	2	0	0	hero/dongzhuo_big.png	0	
216013	裴元绍	13	2	2	3	1	1631	572	1060	290	459	0	2	1	0	0	0	hero/qiang_big.png	0	
117013	邓茂	13	1	2	1	1	1623	540	1071	439	269	0	0	0	0	2	2	hero/dao_big.png	0	
315014	程远志	14	3	2	1	1	1828	580	1123	494	322	1	0	0	2	0	0	hero/qi_big.png	0	
116014	伏完	14	1	2	3	1	1819	548	1135	475	304	0	0	0	0	2	2	hero/jiangwei_big.png	0	
217014	周仓	14	2	2	1	1	1845	592	1147	329	505	0	2	1	0	0	0	hero/dengai_big.png	0	
315015	张白骑	15	3	2	1	1	1817	584	1090	473	309	1	0	0	2	0	0	hero/lingtong_big.png	0	
116015	刘石	15	1	2	3	1	1808	554	1102	456	292	0	0	0	0	2	2	hero/qiang_big.png	0	
217015	孙夏	15	2	2	1	1	1835	598	1114	316	484	0	2	1	0	0	0	hero/huaxiong_big.png	0	
315016	张梁	16	3	2	1	1	1835	569	1131	463	303	1	0	0	2	0	0	hero/qi_big.png	0	
416016	笮融	16	4	2	3	1	1767	617	958	327	408	0	2	0	2	0	0	hero/xiahouyuan_big.png	0	
217016	高升	16	2	2	1	1	1853	582	1156	310	473	0	2	1	0	0	0	hero/xunyu_big.png	0	
315017	李乐	17	3	2	1	1	1884	583	1200	474	311	1	0	0	2	0	0	hero/huaxiong_big.png	0	
116017	彭脱	17	1	2	3	1	1877	552	1214	460	294	0	0	0	0	2	2	hero/dao_big.png	0	
517017	赵媛姜	17	5	2	1	1	1856	596	1126	422	380	1	0	0	0	0	2	hero/zhangchunhua_big.png	0	
115018	张宝	18	1	2	1	1	2092	586	1292	465	300	0	0	0	0	2	2	hero/zhoutai_big.png	0	
116018	卞喜	18	1	2	3	1	2104	592	1307	471	303	0	0	0	0	2	2	hero/huanggai_big.png	0	
215019	何仪	19	2	2	1	1	2142	637	1333	326	497	0	2	1	0	0	0	hero/caopi_big.png	0	
216019	郭太	19	2	2	3	1	2154	645	1348	330	502	0	2	1	0	0	0	hero/dao_big.png	0	
315020	管亥	20	3	2	1	1	2379	708	1403	508	334	1	1	0	2	0	0	hero/zhaoyun_big.png	0	
416020	张角	20	4	2	3	1	2281	760	1175	360	448	0	2	0	2	0	0	hero/zhangjiao_big.png	0	
315021	郝萌	21	3	3	1	1	2492	799	1508	554	364	1	1	0	2	0	0	hero/qi_big.png	0	
116021	高顺	21	1	3	3	1	2484	763	1524	538	351	0	1	0	0	2	2	hero/pangde_big.png	0	
415022	许汜	22	4	3	1	1	2493	934	1363	429	535	0	3	0	2	0	0	hero/simayi_big.png	0	
216022	魏续	22	2	3	3	1	2635	890	1671	407	620	0	3	1	0	0	0	hero/qiang_big.png	0	
315023	成廉	23	3	3	1	1	2860	1002	1948	700	461	1	1	0	2	0	0	hero/huaxiong_big.png	0	
116023	薛兰	23	1	3	3	1	2847	953	1965	683	448	0	1	0	0	2	2	hero/dao_big.png	0	
215024	李封	24	2	3	1	2	3221	1073	2046	551	802	0	3	1	0	0	0	hero/jiangwei_big.png	0	
316024	刘何	24	3	3	3	2	3245	1082	2064	809	556	1	1	0	3	0	0	hero/dengai_big.png	0	
415025	王楷	25	4	3	1	2	3652	1204	1759	617	748	0	4	0	3	0	0	hero/xunyu_big.png	0	
116025	王贺	25	1	3	3	2	3840	1085	2196	812	580	0	1	0	0	3	3	hero/huaxiong_big.png	0	
215026	纶直	26	2	3	1	2	4018	1215	2404	622	898	0	4	1	0	0	0	hero/qiang_big.png	0	
316026	侯成	26	3	3	3	2	4043	1226	2425	905	628	1	1	0	3	0	0	hero/qi_big.png	0	
415027	骆俊	27	4	3	1	2	3945	1400	2053	751	840	0	4	0	3	0	0	hero/zhugedan_big.png	0	
316027	宋宪	27	3	3	3	2	4200	1340	2566	1011	667	1	1	0	3	0	0	hero/gongsunzan_big.png	0	
115028	李封	28	1	3	1	2	4749	1469	2843	960	706	0	1	0	0	3	3	hero/jiangwei_big.png	0	
316028	魏越	28	3	3	3	2	4800	1554	2868	1074	709	1	1	0	3	0	0	hero/dao_big.png	0	
515029	吕玲绮	29	5	3	1	2	4826	1628	2802	1005	861	1	1	0	0	0	3	hero/xiaoqiao_big.png	0	
316029	张辽	29	3	3	3	2	4997	1642	3110	1132	751	1	1	0	3	0	0	hero/zhangliao_big.png	0	
515030	严氏	30	5	3	1	2	5098	1823	3063	1156	943	1	1	0	0	0	2	hero/hongyan_big.png	0	
316030	吕布	30	3	3	3	2	5294	1838	3405	1293	825	1	1	0	2	0	0	hero/lvbu_big.png	0	
115031	舒邵	31	1	11	1	2	5514	1914	3439	1237	966	0	2	0	0	4	3	hero/dao_big.png	0	
316031	苟闻建	31	3	11	3	2	5602	2024	3468	1431	912	2	2	0	3	1	0	hero/qi_big.png	0	
415032	陶丘洪	32	4	11	1	2	5797	2308	2991	1274	1337	0	5	0	3	1	0	hero/guojia_big.png	0	
116032	韩胤	32	1	11	3	2	6123	2128	3686	1428	1166	0	2	0	0	4	3	hero/dao_big.png	0	
215033	俞涉	33	2	11	1	3	6434	2309	3816	1335	1552	0	5	2	0	1	0	hero/qiang_big.png	0	
116033	苌奴	33	1	11	3	3	6436	2226	3848	1528	1221	0	2	0	0	5	4	hero/dianwei_big.png	0	
415034	诸葛玄	34	4	11	1	3	6284	2557	3299	1446	1493	0	5	0	4	1	0	hero/xunyu_big.png	0	
116034	惠衢	34	1	11	3	3	6671	2363	4072	1578	1311	0	2	0	0	5	4	hero/zhoutai_big.png	0	
115035	陈纪	35	1	11	1	3	6915	2467	4341	1633	1384	0	2	0	0	5	4	hero/dao_big.png	0	
116035	刘珐	35	1	11	3	3	6952	2488	4378	1647	1395	0	2	0	0	5	4	hero/weiyan_big.png	0	
315036	郑浑	36	3	11	1	3	7691	2693	4796	2150	1541	2	2	0	4	1	0	hero/pangde_big.png	0	
416036	郑泰	36	4	11	3	3	7250	2830	4015	1764	1842	0	5	0	4	1	0	hero/zhugedan_big.png	0	
315037	桥蕤	37	3	11	1	3	7912	2816	4971	2236	1609	2	2	0	4	2	0	hero/qi_big.png	0	
116037	张天昊	37	1	11	3	3	7870	2722	5013	1910	1709	0	2	0	0	5	4	hero/caopi_big.png	0	
315038	李丰	38	3	11	1	3	8418	3052	5280	2317	1672	2	2	0	4	2	0	hero/huaxiong_big.png	0	
216038	纪灵	38	2	11	3	3	8427	3078	5324	1839	2184	0	5	2	0	2	0	hero/machao_big.png	0	
115039	袁耀	39	1	11	1	3	8546	3044	5458	2054	1905	0	2	0	0	5	4	hero/dao_big.png	0	
416039	袁法	39	4	11	3	3	8125	3326	4567	2021	2147	0	5	0	4	2	0	hero/simayi_big.png	0	
515040	冯氏	40	5	11	1	4	9901	3567	5566	2531	2243	3	2	0	0	2	5	hero/hongyan_big.png	0	
116040	袁术	40	1	11	3	4	10181	3449	6119	2321	2181	1	2	0	0	7	5	hero/yuanshu_big.png	0	
115041	岑壁	41	1	12	1	4	10345	3514	6295	2330	2216	1	2	0	0	7	5	hero/dao_big.png	0	
216041	陈琳	41	2	12	3	4	10423	3692	6346	2225	2698	1	6	2	0	2	0	hero/dengai_big.png	0	
315042	周昂	42	3	12	1	4	10869	3796	6479	3084	2334	3	2	0	5	2	0	hero/huaxiong_big.png	0	
416042	冯礼	42	4	12	3	4	10214	3986	5476	2552	2750	0	6	0	5	2	0	hero/xunyu_big.png	0	
215043	公孙犊	43	2	12	1	4	11088	3944	6669	2536	3069	1	6	2	0	3	0	hero/weiyan_big.png	0	
116043	高平	43	1	12	3	4	11103	3815	6723	2663	2599	1	2	0	0	7	5	hero/sunjian_big.png	0	
415044	沮授	44	4	12	1	4	10784	4309	5908	2717	2946	0	7	0	5	3	0	hero/lusu_big.png	0	
316044	袁遗	44	3	12	3	4	11625	4169	7091	3352	2531	3	2	0	5	3	0	hero/zhanghe_big.png	0	
215045	韩猛	45	2	12	1	4	12115	4593	7224	2717	3395	1	7	2	0	3	0	hero/jiangwei_big.png	0	
316045	韩琼	45	3	12	3	4	12238	4630	7282	3463	2700	3	2	0	5	3	0	hero/dengai_big.png	0	
115046	蒋奇	46	1	12	1	4	12646	4560	7651	2882	2942	1	3	0	0	8	5	hero/caopi_big.png	0	
216046	焦触	46	2	12	3	4	12807	4779	7713	2814	3523	1	8	3	0	3	0	hero/lvbu_big.png	0	
315047	夏昭	47	3	12	1	5	13350	4881	8018	3629	2822	4	3	0	6	3	0	hero/huaxiong_big.png	0	
416047	高柔	47	4	12	3	5	12481	5114	6828	2982	3329	0	8	0	6	3	0	hero/guojia_big.png	0	
115048	辛明	48	1	12	1	5	13589	5006	8210	3067	3231	1	3	0	0	8	6	hero/dao_big.png	0	
116048	袁谭	48	1	12	3	5	13674	5046	8276	3092	3257	1	3	0	0	8	6	hero/pangde_big.png	0	
215049	袁熙	49	2	12	1	5	14263	5348	8401	3266	4144	2	9	3	0	3	0	hero/qi_big.png	0	
316049	袁尚	49	3	12	3	5	14407	5391	8469	4138	3332	4	4	0	6	3	0	hero/xuhuang_big.png	0	
515050	刘氏	50	5	12	1	5	14802	5749	8417	4068	3882	4	4	0	0	3	6	hero/zhenji_big.png	0	
116050	袁绍	50	1	12	3	5	15203	5573	9197	3608	3812	2	4	0	0	8	6	hero/lingtong_big.png	0	
115051	乐何当	51	1	13	1	5	15812	6049	9225	3704	4021	2	4	0	0	9	7	hero/huanggai_big.png	0	
216051	李移子	51	2	13	3	5	15953	6329	9297	3643	4728	2	10	3	0	3	0	hero/zhaoyun_big.png	0	
415052	刘纬台	52	4	13	1	6	15222	6697	7971	3826	4441	0	11	0	7	3	0	hero/xunyu_big.png	0	
116052	乐白	52	1	13	3	6	16417	6260	9504	3814	4152	2	4	0	0	10	7	hero/huanggai_big.png	0	
215053	郭铄	53	2	13	1	6	17312	6633	10199	3809	4945	2	11	4	0	3	0	hero/zhangfei_big.png	0	
416053	张卿	53	4	13	3	6	16196	6941	8766	3966	4601	0	11	0	7	3	0	hero/xunyou_big.png	0	
315054	季雍	54	3	13	1	6	17833	6910	10409	4944	4023	5	5	0	7	3	0	hero/weiyan_big.png	0	
116054	范方	54	1	13	3	6	17780	6708	10490	3994	4368	2	5	0	0	10	7	hero/lingtong_big.png	0	
315055	文则	55	3	13	1	6	19466	7309	10933	5446	4467	5	5	0	7	3	0	hero/zhangliao_big.png	0	
316055	田豫	55	3	13	3	6	19595	7364	11016	5487	4501	5	5	0	7	3	0	hero/yanliang_big.png	0	
415056	关靖	56	4	13	1	7	19053	8148	9712	4579	5276	0	12	0	8	3	0	hero/simayi_big.png	0	
316056	邹丹	56	3	13	3	7	20838	7923	11470	5618	4597	6	5	0	8	3	0	hero/xuhuang_big.png	0	
115057	单经	57	1	13	1	7	20913	7887	11604	4716	5031	2	5	0	0	10	8	hero/lingtong_big.png	0	
316057	田楷	57	3	13	3	7	21360	8234	11691	5896	4715	6	5	0	8	3	0	hero/sunce_big.png	0	
115058	严纲	58	1	13	1	7	21367	8068	11824	4808	5140	2	6	0	0	11	8	hero/xiahoudun_big.png	0	
116058	公孙范	58	1	13	3	7	21511	8129	11913	4844	5179	2	6	0	0	11	8	hero/sunquan_big.png	0	
315059	公孙越	59	3	13	1	7	22851	8574	12704	6141	4902	6	6	0	8	4	0	hero/huaxiong_big.png	0	
316059	公孙续	59	3	13	3	7	23009	8638	12800	6188	4939	6	6	0	8	4	0	hero/luxun_big.png	0	
515060	候氏	60	5	13	1	8	23554	8939	12008	6350	5898	6	6	0	1	4	9	hero/zhangchunhua_big.png	0	
316060	公孙瓒	60	3	13	3	8	24339	9006	13026	6889	5451	6	6	0	9	4	1	hero/gongsunzan_big.png	0	
115061	陈应	61	1	14	1	8	24683	9200	13049	5648	5940	2	7	0	1	13	9	hero/caopi_big.png	0	
116061	鲍隆	61	1	14	3	8	24857	9269	13148	5691	5985	2	7	0	1	13	9	hero/dao_big.png	0	
215062	宋忠	62	2	14	1	8	25353	9726	13406	5750	6975	2	15	5	1	5	1	hero/jiangwei_big.png	0	
116062	王威	62	1	14	3	8	25418	9465	13508	5790	6107	2	7	0	1	13	9	hero/pangde_big.png	0	
415063	傅巽	63	4	14	1	9	24240	10298	11714	6187	6626	0	15	0	10	6	1	hero/guojia_big.png	0	
316063	韩嵩	63	3	14	3	9	26716	10027	13742	7455	5803	7	7	0	10	6	1	hero/dengai_big.png	0	
415064	张允	64	4	14	1	9	25494	10515	12676	6301	6760	0	15	0	10	6	1	hero/lusu_big.png	0	
116064	刘磐	64	1	14	3	9	27725	9881	14755	6144	6377	2	7	0	1	15	10	hero/xiahoudun_big.png	0	
315065	李珪	65	3	14	1	9	29348	10386	15156	8145	6429	7	7	0	10	7	1	hero/huaxiong_big.png	0	
416065	蒯越	65	4	14	3	9	26935	10833	13246	6918	7399	0	15	0	10	7	1	hero/pangtong_big.png	0	
215066	杨龄	66	2	14	1	9	30040	11161	15398	6925	8195	2	15	5	1	7	1	hero/lvbu_big.png	0	
116066	韩玄	66	1	14	3	9	30241	10873	15514	6929	7231	2	7	0	1	15	10	hero/sunquan_big.png	0	
115067	刘度	67	1	14	1	10	31125	11024	15643	7007	7335	3	8	0	1	16	11	hero/zhoutai_big.png	0	
416067	刘贤	67	4	14	3	10	28876	11877	13651	7319	7859	0	16	0	11	8	1	hero/simayi_big.png	0	
115068	赵范	68	1	14	1	10	32118	11233	16162	7113	7466	3	8	1	1	16	11	hero/lingtong_big.png	0	
316068	刘修	68	3	14	3	10	32721	11711	16284	8837	7008	7	8	1	11	8	1	hero/luxun_big.png	0	
215069	刘琮	69	2	14	1	10	33761	11868	17255	7465	8872	3	16	5	1	8	1	hero/machao_big.png	0	
116069	刘琦	69	1	14	3	10	34203	11556	17386	7428	7832	3	8	1	1	16	11	hero/jiaxu_big.png	0	
515070	蔡氏	70	5	14	1	11	36177	12164	16394	9241	8608	8	8	1	1	9	12	hero/caiwenji_big.png	0	
116070	刘表	70	1	14	3	11	36842	11835	17638	8173	8613	4	8	1	1	17	12	hero/sunce_big.png	0	
115071	庞柔	71	1	15	1	11	38020	12630	17924	8201	8681	4	8	1	1	18	12	hero/huanggai_big.png	0	
416071	庞隽	71	4	15	3	11	34982	13580	15821	8591	9237	0	17	1	12	9	1	hero/xunyu_big.png	0	
315072	马援	72	3	15	1	11	39028	13285	18176	10316	8379	8	8	1	12	9	1	hero/weiyan_big.png	0	
216072	宋建	72	2	15	3	11	38807	13385	18313	8634	10202	4	17	6	1	9	1	hero/zhaoyun_big.png	0	
315073	柏亥	73	3	15	1	12	40449	13541	18428	10515	8538	9	8	1	13	10	2	hero/zhangliao_big.png	0	
416073	马肃	73	4	15	3	12	36754	14094	16243	9018	9728	0	18	1	13	10	2	hero/xunyou_big.png	0	
115074	戴勇	74	1	15	1	12	42646	13364	20154	8744	9327	4	8	1	2	19	13	hero/jiaxu_big.png	0	
316074	杨松	74	3	15	3	12	43517	13924	20307	10813	8774	9	8	1	13	10	2	hero/yanliang_big.png	0	
215075	杨柏	75	2	15	1	12	44217	14212	20415	9721	11553	4	18	6	2	10	2	hero/zhangfei_big.png	0	
116075	黄奎	75	1	15	3	12	45032	13851	20569	9621	10388	4	8	1	2	19	13	hero/lingtong_big.png	0	
315076	马岱	76	3	15	1	13	47314	15355	20681	11819	9855	10	9	1	13	10	2	hero/xuhuang_big.png	0	
516076	刘婕	76	5	15	3	13	47015	15471	19612	11182	10656	10	10	1	2	10	13	hero/zhangchunhua_big.png	0	
315077	梁兴	77	3	15	1	13	48518	15588	21265	11990	9984	10	10	1	13	10	2	hero/sunce_big.png	0	
216077	毛绥	77	2	15	3	13	47975	15706	21426	10102	12038	5	19	7	2	10	2	hero/taishici_big.png	0	
315078	马铁	78	3	15	1	13	49631	16055	21536	12222	10316	10	10	1	13	10	2	hero/luxun_big.png	0	
116078	李堪	78	1	15	3	13	49659	15673	21699	10063	11073	5	10	1	2	20	14	hero/zhoutai_big.png	0	
415079	许临	79	4	15	1	14	47109	16805	20641	10597	11732	0	20	1	14	10	2	hero/simayi_big.png	0	
216079	马休	79	2	15	3	14	52449	16414	23377	10420	12596	6	21	7	2	10	2	hero/qiang_big.png	0	
515080	程氏	80	5	15	1	14	55221	16667	22490	12759	12332	10	11	1	2	10	14	hero/sunshangxiang_big.png	0	
316080	马腾	80	3	15	3	14	56585	16793	23972	13661	11619	10	11	1	15	11	2	hero/qi_big.png	0	
115081	天山大王	81	1	4	1	14	57676	17636	23961	11258	12534	6	11	1	2	20	15	hero/caopi_big.png	0	
216081	黄草洞主	81	2	4	3	14	57667	18309	24142	11619	14042	6	21	7	3	11	3	hero/jiangwei_big.png	0	
315082	红砂洞主	82	3	4	1	15	59778	18480	24234	13926	11978	11	12	1	15	11	3	hero/dengai_big.png	0	
516082	碧水洞主	82	5	4	3	15	59599	18619	23085	13199	12901	11	12	1	3	11	15	hero/caiwenji_big.png	0	
115083	镇山大王	83	1	4	1	15	60581	18166	24871	11555	12897	6	12	1	3	21	15	hero/dao_big.png	0	
416083	蜈蚣洞主	83	4	4	3	15	54670	19435	22351	12237	13625	0	22	1	15	11	3	hero/guojia_big.png	0	
215084	清峰大王	84	2	4	1	15	63966	19211	26898	12252	14616	6	22	8	3	11	3	hero/lvbu_big.png	0	
316084	鹭江洞主	84	3	4	3	15	66010	19356	27101	14662	12409	11	13	1	15	11	3	hero/huaxiong_big.png	0	
415085	天魔洞主	85	4	4	1	16	61321	20053	24416	13855	15092	0	23	2	16	12	3	hero/lusu_big.png	0	
316085	飞龙洞主	85	3	4	3	16	70165	19613	27394	16029	13729	11	14	2	16	12	3	hero/luxun_big.png	0	
515086	蝶仔洞主	86	5	4	1	16	72030	21241	26433	15269	14732	11	14	2	3	12	16	hero/daqiao_big.png	0	
116086	阿力赤	86	1	4	3	16	72988	20799	28050	13498	14769	6	14	2	3	23	16	hero/pangde_big.png	0	
415087	伽蓝洞主	87	4	4	1	17	65755	22283	25275	14414	15510	0	24	2	17	12	3	hero/pangtong_big.png	0	
116087	车鹿会	87	1	4	3	17	74809	21220	28344	13815	14933	6	14	2	3	23	17	hero/xiahoudun_big.png	0	
315088	忙笛安	88	3	4	1	17	76837	22006	28428	16820	14190	12	15	2	17	14	4	hero/sunce_big.png	0	
116088	杨朵	88	1	4	3	17	76448	21544	28643	14006	15162	6	15	2	4	24	17	hero/sunquan_big.png	0	
315089	杨锋	89	3	4	1	17	82743	22273	31412	17021	14343	12	15	2	17	14	4	hero/xuhuang_big.png	0	
116089	沙摩柯	89	1	4	3	17	83004	21800	31649	14133	15331	7	15	2	4	24	17	hero/zhoutai_big.png	0	
315090	带来洞主	90	3	4	1	18	88447	22863	31708	19006	16053	12	15	2	18	14	4	hero/yanliang_big.png	0	
216090	孟获	90	2	4	3	18	87034	23036	31948	16494	18830	7	25	9	4	14	4	hero/lingtong_big.png	0	
215091	朱然	91	2	5	1	18	88948	24749	31907	16493	18832	7	26	9	4	15	4	hero/zhaoyun_big.png	0	
116091	麋芳	91	1	5	3	18	91821	24267	32148	16127	17241	7	16	2	4	25	18	hero/zhoutai_big.png	0	
215092	蒋钦	92	2	5	1	18	90829	25035	32552	16685	19082	7	26	9	4	15	4	hero/machao_big.png	0	
116092	朱桓	92	1	5	3	18	94186	24540	32798	16330	17453	7	16	2	4	26	18	hero/pangde_big.png	0	
215093	程普	93	2	5	1	19	92650	25242	32789	17003	19471	7	27	9	4	15	4	hero/taishici_big.png	0	
316093	韩当	93	3	5	3	19	95996	25433	33037	19917	16833	12	17	2	18	15	4	hero/huaxiong_big.png	0	
115094	董袭	94	1	5	1	19	102892	24824	35963	16736	17890	7	17	2	5	27	18	hero/xiahoudun_big.png	0	
116094	徐盛	94	1	5	3	19	105098	25012	36235	16863	18026	8	17	2	5	27	19	hero/sunquan_big.png	0	
315095	贺齐	95	3	5	1	19	110805	25743	36611	21897	18726	13	17	2	19	17	5	hero/yanliang_big.png	0	
316095	张承	95	3	5	3	19	111972	25937	36887	22063	18868	13	17	2	19	17	5	hero/sunce_big.png	0	
115096	孙皎	96	1	5	1	20	115389	27619	36858	18963	20159	8	17	3	5	27	19	hero/dao_big.png	0	
216096	宋谦	96	2	5	3	20	113397	28566	37137	19557	22237	8	27	10	5	17	5	hero/lvbu_big.png	0	
515097	大乔	97	5	5	1	20	117265	28571	35487	21411	20389	13	17	3	5	18	19	hero/hongyan_big.png	0	
116097	孙策	97	1	5	3	20	118242	28034	37386	19245	20461	8	17	3	5	28	19	hero/caopi_big.png	0	
115098	徐琨	98	1	5	1	21	120098	28112	37760	19315	20533	8	17	3	5	28	20	hero/lingtong_big.png	0	
416098	鲁肃	98	4	5	3	21	104993	29860	34740	20282	21541	0	28	3	20	18	5	hero/pangtong_big.png	0	
515099	小乔	99	5	5	1	21	131720	29099	39736	22015	20986	14	17	3	6	18	20	hero/sunshangxiang_big.png	0	
416099	周瑜	99	4	5	3	21	113548	30100	38363	20619	21926	0	28	3	20	18	6	hero/xunyou_big.png	0	
515100	袁夫人	100	5	5	1	21	141555	29409	39973	24591	23545	14	17	3	6	19	20	hero/caiwenji_big.png	0	
116100	孙权	100	1	5	3	21	142876	28834	41970	22357	23631	9	18	3	6	29	20	hero/sunquan_big.png	0	
215101	于禁	101	2	5	1	22	140856	32134	42256	22688	25600	9	28	10	6	19	6	hero/caopi_big.png	0	
116101	乐进	101	1	5	3	22	148459	31580	42576	22380	23707	9	18	3	6	30	21	hero/lingtong_big.png	0	
515102	赵姬	102	5	5	1	22	149347	32599	40815	24867	24025	14	18	3	6	20	21	hero/zhangchunhua_big.png	0	
416102	荀攸	102	4	5	3	22	128291	33651	39407	23443	25012	0	29	3	21	20	6	hero/xunyou_big.png	0	
315103	曹真	103	3	5	1	22	151292	32770	42785	26216	22944	15	19	3	21	20	7	hero/zhoutai_big.png	0	
216103	蔡瑁	103	2	5	3	22	148416	33018	43109	23160	26371	10	29	11	7	20	7	hero/huaxiong_big.png	0	
315104	夏侯渊	104	3	5	1	23	166665	33004	48164	26430	23126	15	19	3	21	20	7	hero/xiahouyuan_big.png	0	
416104	郭嘉	104	4	5	3	23	143138	34075	45010	23754	25355	0	30	3	22	20	7	hero/guojia_big.png	0	
115105	夏侯玄	105	1	5	1	23	180520	32586	48437	25359	27238	10	19	3	7	30	22	hero/sunquan_big.png	0	
216105	邓艾	105	2	5	3	23	174930	33662	48803	26129	29618	10	30	11	7	20	7	hero/dengai_big.png	0	
315106	刘烨	106	3	5	1	24	186661	37047	48716	29449	26292	16	21	4	22	20	7	hero/lingtong_big.png	0	
416106	贾诩	106	4	5	3	24	158628	38165	45481	26739	28585	0	31	4	22	20	7	hero/jiaxu_big.png	0	
115107	夏侯惠	107	1	5	1	24	191543	36387	49444	25613	27572	11	21	4	7	31	22	hero/dao_big.png	0	
516107	秦夫人	107	5	5	3	24	195104	37508	47995	28561	27885	16	21	4	8	21	22	hero/huangyueying_big.png	0	
215108	夏侯尚	108	2	5	1	25	187298	37706	49728	26439	30210	11	31	11	8	21	8	hero/jiaxu_big.png	0	
416108	荀彧	108	4	5	3	25	165026	38845	46415	27065	29158	0	32	4	23	21	8	hero/xunyu_big.png	0	
315109	张郃	109	3	5	1	25	211701	37885	55303	29987	26946	16	22	4	23	21	8	hero/zhanghe_big.png	0	
516109	王昭仪	109	5	5	3	25	217619	38172	53856	28921	28443	16	22	4	8	21	23	hero/caiwenji_big.png	0	
115110	典韦	110	1	5	1	25	232921	37274	56078	29434	31732	11	22	4	8	31	23	hero/dianwei_big.png	0	
116110	曹操	110	1	5	3	25	236822	37556	56502	29657	31972	11	22	4	8	32	23	hero/caocao_big.png	0	
417016	张雷公	16	4	2	1	1	1776	624	968	330	412	0	2	0	2	0	0	hero/lusu_big.png	0	
417017	于毒	17	4	2	1	1	1819	638	1025	339	422	0	2	0	2	0	0	hero/simayi_big.png	0	
317020	张燕	20	3	2	1	1	2404	724	1434	519	341	1	1	0	2	0	0	hero/dengai_big.png	0	
218017	赵弘	17	2	2	3	1	1915	603	1241	322	490	0	2	1	0	0	0	hero/qiang_big.png	0	
319017	韩忠	17	3	2	5	1	1929	609	1255	495	325	1	0	0	2	0	0	hero/zhangliao_big.png	0	
417018	白绕	18	4	2	1	1	2040	682	1104	347	432	0	2	0	2	0	0	hero/xunyou_big.png	0	
118018	波才	18	1	2	3	1	2128	606	1336	481	310	0	0	0	0	2	2	hero/caopi_big.png	0	
317019	杨凤	19	3	2	1	1	2172	652	1364	508	333	1	1	0	2	0	0	hero/sunce_big.png	0	
418019	左髭丈八	19	4	2	3	1	2079	704	1144	359	447	0	2	0	2	0	0	hero/guojia_big.png	0	
317023	孙康	20	3	3	1	1	2890	1020	1982	713	469	1	1	0	2	0	0	hero/zhangliao_big.png	0	
117024	孙观	20	1	3	1	2	3239	1031	2082	792	548	0	1	0	0	3	3	hero/pangde_big.png	0	
218024	吴敦	20	2	3	3	2	3268	1101	2100	565	823	0	3	1	0	0	0	hero/machao_big.png	0	
217025	尹礼	21	2	3	1	2	3875	1158	2215	595	861	0	4	1	0	0	0	hero/lvbu_big.png	0	
318025	臧霸	21	3	3	3	2	3897	1168	2234	868	600	1	1	0	3	0	0	hero/sunce_big.png	0	
